239.111.232.29 - - [13/Aug/2023:00:01:01 +0300] "POST /main/yandex.ru HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
196.175.142.95 - - [13/Aug/2023:13:55:53 +0300] "POST /downloads HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
178.178.78.31 - - [13/Aug/2023:13:56:47 +0300] "DELETE /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
46.101.253.182 - - [13/Aug/2023:13:58:09 +0300] "DELETE /downloads HTTP/2" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
7.2.231.39 - - [13/Aug/2023:13:59:21 +0300] "PUT /google.com HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
146.170.98.61 - - [13/Aug/2023:14:00:41 +0300] "GET /forum/openforums.org HTTP/1.1" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
100.208.29.72 - - [13/Aug/2023:14:01:53 +0300] "GET /downloads HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
176.61.30.114 - - [13/Aug/2023:14:02:49 +0300] "PATCH /main/yandex.ru HTTP/1.1" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
186.119.131.204 - - [13/Aug/2023:14:03:47 +0300] "DELETE /forum/openforums.org HTTP/2" 201  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
214.113.244.85 - - [13/Aug/2023:14:04:39 +0300] "PATCH /google.com HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
95.159.77.35 - - [13/Aug/2023:14:05:41 +0300] "PATCH /google.com HTTP/1.0" 502  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
223.221.45.93 - - [13/Aug/2023:14:07:00 +0300] "PATCH /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
74.165.74.202 - - [13/Aug/2023:14:07:53 +0300] "PATCH /google.com HTTP/2" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
106.156.225.229 - - [13/Aug/2023:14:08:57 +0300] "GET /forum/openforums.org HTTP/1.0" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
171.150.156.185 - - [13/Aug/2023:14:10:02 +0300] "PATCH /downloads HTTP/2" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
184.251.253.28 - - [13/Aug/2023:14:11:14 +0300] "GET /main/yandex.ru HTTP/1.0" 502  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
169.233.185.161 - - [13/Aug/2023:14:12:22 +0300] "PATCH /google.com HTTP/2" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
9.155.32.231 - - [13/Aug/2023:14:13:26 +0300] "PATCH /google.com HTTP/1.0" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
48.121.229.136 - - [13/Aug/2023:14:14:28 +0300] "POST /downloads HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
35.212.254.19 - - [13/Aug/2023:14:15:24 +0300] "GET /downloads HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
205.36.192.9 - - [13/Aug/2023:14:16:28 +0300] "PUT /c/csharp.gcc HTTP/1.1" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
7.34.31.125 - - [13/Aug/2023:14:17:49 +0300] "GET /c/csharp.gcc HTTP/1.1" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
66.106.128.219 - - [13/Aug/2023:14:18:44 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 502  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
232.107.230.102 - - [13/Aug/2023:14:19:43 +0300] "PATCH /forum/openforums.org HTTP/1.0" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
111.193.77.250 - - [13/Aug/2023:14:20:53 +0300] "POST /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
29.113.7.178 - - [13/Aug/2023:14:22:06 +0300] "GET /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
34.220.101.117 - - [13/Aug/2023:14:22:59 +0300] "PATCH /main/yandex.ru HTTP/1.0" 403  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
79.94.179.162 - - [13/Aug/2023:14:23:55 +0300] "GET /main/yandex.ru HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
165.190.121.54 - - [13/Aug/2023:14:25:15 +0300] "POST /c/csharp.gcc HTTP/1.0" 200  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
212.223.38.244 - - [13/Aug/2023:14:26:32 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
197.134.59.188 - - [13/Aug/2023:14:27:36 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
247.237.82.56 - - [13/Aug/2023:14:28:52 +0300] "PUT /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
158.195.213.47 - - [13/Aug/2023:14:30:14 +0300] "GET /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
216.253.227.170 - - [13/Aug/2023:14:31:19 +0300] "PUT /forum/openforums.org HTTP/2" 502  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
126.254.60.114 - - [13/Aug/2023:14:32:41 +0300] "PATCH /google.com HTTP/1.0" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
32.63.9.76 - - [13/Aug/2023:14:33:55 +0300] "DELETE /forum/openforums.org HTTP/2" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
36.227.180.217 - - [13/Aug/2023:14:35:16 +0300] "PUT /google.com HTTP/1.0" 400  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
29.50.50.100 - - [13/Aug/2023:14:36:33 +0300] "PATCH /main/yandex.ru HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
11.220.90.59 - - [13/Aug/2023:14:37:47 +0300] "PATCH /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
182.75.216.95 - - [13/Aug/2023:14:38:46 +0300] "POST /google.com HTTP/2" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
131.59.252.114 - - [13/Aug/2023:14:39:55 +0300] "GET /main/yandex.ru HTTP/1.1" 201  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
167.214.66.36 - - [13/Aug/2023:14:41:03 +0300] "DELETE /c/csharp.gcc HTTP/2" 400  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
248.162.198.157 - - [13/Aug/2023:14:42:29 +0300] "POST /forum/openforums.org HTTP/1.1" 501  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
236.93.210.248 - - [13/Aug/2023:14:43:36 +0300] "POST /google.com HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
245.220.224.215 - - [13/Aug/2023:14:44:38 +0300] "DELETE /main/yandex.ru HTTP/1.0" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
26.238.151.106 - - [13/Aug/2023:14:46:00 +0300] "DELETE /main/yandex.ru HTTP/1.0" 501  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
183.185.173.106 - - [13/Aug/2023:14:47:07 +0300] "PATCH /forum/openforums.org HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
48.37.239.51 - - [13/Aug/2023:14:47:58 +0300] "PUT /forum/openforums.org HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
217.46.11.80 - - [13/Aug/2023:14:49:24 +0300] "POST /main/yandex.ru HTTP/1.0" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
28.91.4.74 - - [13/Aug/2023:14:50:36 +0300] "PUT /google.com HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
218.4.111.54 - - [13/Aug/2023:14:51:58 +0300] "DELETE /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
198.206.5.62 - - [13/Aug/2023:14:52:57 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
80.158.63.155 - - [13/Aug/2023:14:54:02 +0300] "PATCH /c/csharp.gcc HTTP/1.1" 503  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
23.158.180.237 - - [13/Aug/2023:14:55:12 +0300] "GET /main/yandex.ru HTTP/1.1" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
240.214.165.145 - - [13/Aug/2023:14:56:32 +0300] "DELETE /google.com HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
173.230.95.208 - - [13/Aug/2023:14:57:54 +0300] "POST /google.com HTTP/1.0" 401  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
125.153.254.122 - - [13/Aug/2023:14:58:46 +0300] "PATCH /google.com HTTP/2" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
232.137.37.91 - - [13/Aug/2023:14:59:41 +0300] "PUT /downloads HTTP/1.0" 501  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
177.194.249.163 - - [13/Aug/2023:15:00:53 +0300] "DELETE /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
60.59.57.166 - - [13/Aug/2023:15:01:47 +0300] "DELETE /forum/openforums.org HTTP/1.0" 502  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
53.223.172.14 - - [13/Aug/2023:15:02:39 +0300] "PUT /downloads HTTP/1.1" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
198.34.202.40 - - [13/Aug/2023:15:03:55 +0300] "POST /main/yandex.ru HTTP/1.0" 404  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
5.29.232.101 - - [13/Aug/2023:15:05:12 +0300] "GET /c/csharp.gcc HTTP/1.0" 201  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
192.86.166.24 - - [13/Aug/2023:15:06:18 +0300] "PUT /google.com HTTP/2" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
37.150.240.203 - - [13/Aug/2023:15:07:33 +0300] "POST /google.com HTTP/2" 401  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
10.105.151.60 - - [13/Aug/2023:15:08:34 +0300] "POST /forum/openforums.org HTTP/1.0" 200  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
182.219.23.70 - - [13/Aug/2023:15:09:48 +0300] "POST /forum/openforums.org HTTP/1.1" 200  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
137.45.7.27 - - [13/Aug/2023:15:11:11 +0300] "PATCH /c/csharp.gcc HTTP/1.0" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
135.150.249.176 - - [13/Aug/2023:15:12:02 +0300] "POST /main/yandex.ru HTTP/2" 503  "-" "Mozilla/5.0 (Windows NT 10.2; x64; en-US) AppleWebKit/603.5 (KHTML, like Gecko) Chrome/55.0.1250.382 Safari/601"
175.73.148.67 - - [13/Aug/2023:15:13:06 +0300] "DELETE /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
237.145.158.101 - - [13/Aug/2023:15:14:15 +0300] "POST /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
210.12.66.41 - - [13/Aug/2023:15:15:36 +0300] "GET /main/yandex.ru HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
82.22.52.56 - - [13/Aug/2023:15:16:32 +0300] "PATCH /downloads HTTP/1.0" 401  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
8.210.214.44 - - [13/Aug/2023:15:17:31 +0300] "POST /c/csharp.gcc HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
40.32.219.50 - - [13/Aug/2023:15:18:47 +0300] "GET /google.com HTTP/2" 201  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
49.11.87.154 - - [13/Aug/2023:15:19:56 +0300] "PATCH /forum/openforums.org HTTP/1.1" 201  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
184.173.45.147 - - [13/Aug/2023:15:21:21 +0300] "GET /main/yandex.ru HTTP/2" 501  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
178.137.107.81 - - [13/Aug/2023:15:22:18 +0300] "DELETE /forum/openforums.org HTTP/1.0" 200  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
166.133.28.3 - - [13/Aug/2023:15:23:36 +0300] "POST /main/yandex.ru HTTP/1.0" 400  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
109.135.239.244 - - [13/Aug/2023:15:24:54 +0300] "GET /main/yandex.ru HTTP/2" 400  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
156.243.8.22 - - [13/Aug/2023:15:25:47 +0300] "GET /downloads HTTP/1.1" 401  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
209.235.193.15 - - [13/Aug/2023:15:26:41 +0300] "POST /c/csharp.gcc HTTP/1.0" 403  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
86.50.239.59 - - [13/Aug/2023:15:27:32 +0300] "GET /main/yandex.ru HTTP/1.1" 404  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
79.10.28.172 - - [13/Aug/2023:15:28:36 +0300] "POST /google.com HTTP/2" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
197.235.82.1 - - [13/Aug/2023:15:30:02 +0300] "GET /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
163.227.41.47 - - [13/Aug/2023:15:30:56 +0300] "DELETE /c/csharp.gcc HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
48.91.203.148 - - [13/Aug/2023:15:32:22 +0300] "PATCH /downloads HTTP/1.1" 503  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
54.133.25.9 - - [13/Aug/2023:15:33:44 +0300] "GET /downloads HTTP/2" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
103.133.7.42 - - [13/Aug/2023:15:34:58 +0300] "PATCH /main/yandex.ru HTTP/1.0" 200  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_9; like Mac OS X) AppleWebKit/600.46 (KHTML, like Gecko) Chrome/54.0.3251.209 Mobile Safari/536.6"
13.244.199.210 - - [13/Aug/2023:15:36:20 +0300] "GET /forum/openforums.org HTTP/1.0" 201  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
252.113.209.13 - - [13/Aug/2023:15:37:29 +0300] "POST /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
85.164.13.219 - - [13/Aug/2023:15:38:25 +0300] "DELETE /main/yandex.ru HTTP/1.1" 500  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
35.10.81.239 - - [13/Aug/2023:15:39:44 +0300] "POST /forum/openforums.org HTTP/1.1" 503  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
143.36.210.96 - - [13/Aug/2023:15:40:42 +0300] "POST /c/csharp.gcc HTTP/1.0" 503  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
128.178.187.106 - - [13/Aug/2023:15:41:34 +0300] "GET /main/yandex.ru HTTP/2" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
251.174.194.198 - - [13/Aug/2023:15:42:45 +0300] "PUT /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
207.24.225.153 - - [13/Aug/2023:15:44:07 +0300] "GET /c/csharp.gcc HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
147.137.179.217 - - [13/Aug/2023:15:45:25 +0300] "PUT /downloads HTTP/1.0" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
154.94.248.124 - - [13/Aug/2023:15:46:24 +0300] "DELETE /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (Linux; U; Android 7.0; SAMSUNG GT-I9400 Build/KTU84P) AppleWebKit/603.39 (KHTML, like Gecko) Chrome/52.0.1108.368 Mobile Safari/603.1"
98.243.227.139 - - [13/Aug/2023:15:47:33 +0300] "PUT /google.com HTTP/1.1" 404  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
