88.148.59.116 - - [15/Aug/2023:00:01:11 +0300] "POST /forum/openforums.org HTTP/1.1" 502  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
112.144.134.243 - - [15/Aug/2023:13:16:58 +0300] "DELETE /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (Android; Android 5.0.2; LG-D700 Build/LRX22G) AppleWebKit/533.30 (KHTML, like Gecko) Chrome/53.0.3182.291 Mobile Safari/602.1"
97.64.123.118 - - [15/Aug/2023:13:18:19 +0300] "GET /downloads HTTP/2" 501  "-" "Mozilla/5.0 (Windows NT 10.3; Win64; x64) AppleWebKit/535.32 (KHTML, like Gecko) Chrome/50.0.3721.142 Safari/600.0 Edge/14.49964"
248.110.96.250 - - [15/Aug/2023:13:19:16 +0300] "DELETE /main/yandex.ru HTTP/2" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
209.162.195.57 - - [15/Aug/2023:13:20:18 +0300] "GET /google.com HTTP/1.1" 401  "-" "Mozilla/5.0 (Android; Android 5.0.1; SM-P710 Build/LRX22G) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/54.0.1153.339 Mobile Safari/533.7"
104.224.231.69 - - [15/Aug/2023:13:21:22 +0300] "POST /downloads HTTP/2" 502  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
27.224.32.24 - - [15/Aug/2023:13:22:22 +0300] "PATCH /forum/openforums.org HTTP/2" 200  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
156.69.184.6 - - [15/Aug/2023:13:23:43 +0300] "POST /downloads HTTP/1.0" 401  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
37.197.123.160 - - [15/Aug/2023:13:24:59 +0300] "DELETE /downloads HTTP/1.1" 400  "-" "Mozilla/5.0 (iPod; CPU iPod OS 7_4_9; like Mac OS X) AppleWebKit/533.8 (KHTML, like Gecko) Chrome/49.0.2236.394 Mobile Safari/537.7"
76.104.245.60 - - [15/Aug/2023:13:25:54 +0300] "GET /main/yandex.ru HTTP/2" 403  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
165.121.246.118 - - [15/Aug/2023:13:27:11 +0300] "PUT /downloads HTTP/1.0" 500  "-" "Mozilla/5.0 (compatible; MSIE 11.0; Windows NT 6.0; WOW64 Trident/7.0)"
86.39.165.29 - - [15/Aug/2023:13:28:25 +0300] "PUT /google.com HTTP/1.1" 403  "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows; Windows NT 6.3; x64; en-US Trident/6.0)"
41.151.172.35 - - [15/Aug/2023:13:29:21 +0300] "DELETE /downloads HTTP/2" 500  "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_7_6; like Mac OS X) AppleWebKit/603.22 (KHTML, like Gecko) Chrome/55.0.3688.111 Mobile Safari/535.0"
